TRACE_SEQUENCE_LINE,TRACE_SEQUENCE_FILE,FieldRecord,TraceNumber,EnergySourcePoint,CDP,CDP_TRACE,TraceIdentificationCode,NSummedTraces,NStackedTraces,DataUse,offset,ReceiverGroupElevation,SourceSurfaceElevation,SourceDepth,ReceiverDatumElevation,SourceDatumElevation,SourceWaterDepth,GroupWaterDepth,ElevationScalar,SourceGroupScalar,SourceX,SourceY,GroupX,GroupY,CoordinateUnits,WeatheringVelocity,SubWeatheringVelocity,SourceUpholeTime,GroupUpholeTime,SourceStaticCorrection,GroupStaticCorrection,TotalStaticApplied,LagTimeA,LagTimeB,DelayRecordingTime,MuteTimeStart,MuteTimeEND,TRACE_SAMPLE_COUNT,TRACE_SAMPLE_INTERVAL,GainType,InstrumentGainConstant,InstrumentInitialGain,Correlated,SweepFrequencyStart,SweepFrequencyEnd,SweepLength,SweepType,SweepTraceTaperLengthStart,SweepTraceTaperLengthEnd,TaperType,AliasFilterFrequency,AliasFilterSlope,NotchFilterFrequency,NotchFilterSlope,LowCutFrequency,HighCutFrequency,LowCutSlope,HighCutSlope,YearDataRecorded,DayOfYear,HourOfDay,MinuteOfHour,SecondOfMinute,TimeBaseCode,TraceWeightingFactor,GeophoneGroupNumberRoll1,GeophoneGroupNumberFirstTraceOrigField,GeophoneGroupNumberLastTraceOrigField,GapSize,OverTravel,CDP_X,CDP_Y,INLINE_3D,CROSSLINE_3D,ShotPoint,ShotPointScalar,TraceValueMeasurementUnit,TransductionConstantMantissa,TransductionConstantPower,TransductionUnit,TraceIdentifier,ScalarTraceHeader,SourceType,SourceEnergyDirectionMantissa,SourceEnergyDirectionExponent,SourceMeasurementMantissa,SourceMeasurementExponent,SourceMeasurementUnit,UnassignedInt1,UnassignedInt2,i,j
82,8768,1786,25,1786,1381,1381,1,37,0,0,0,0,0,0,0,0,0,0,1,1,2241106,71190,2241106,71190,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241106,71190,1786,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,81
83,8769,1786,12,1786,1382,1382,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2241106,71300,2241106,71300,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241106,71300,1786,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,82
84,8770,1786,5,1786,1383,1383,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2241106,71410,2241106,71410,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241106,71410,1786,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,83
85,8771,1786,14,1786,1384,1384,1,40,0,0,0,0,0,0,0,0,0,0,1,1,2241106,71520,2241106,71520,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241106,71520,1786,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,84
86,8772,1786,14,1786,1385,1385,1,38,0,0,0,0,0,0,0,0,0,0,1,1,2241107,71630,2241107,71630,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,71630,1786,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85
87,8773,1786,1081,1786,1386,1386,1,35,0,0,0,0,0,0,0,0,0,0,1,1,2241107,71740,2241107,71740,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,71740,1786,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86
88,8774,1786,18,1786,1387,1387,1,34,0,0,0,0,0,0,0,0,0,0,1,1,2241107,71850,2241107,71850,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,71850,1786,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87
89,8775,1786,18,1786,1388,1388,1,34,0,0,0,0,0,0,0,0,0,0,1,1,2241107,71960,2241107,71960,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,71960,1786,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,88
90,8776,1786,18,1786,1389,1389,1,35,0,0,0,0,0,0,0,0,0,0,1,1,2241107,72070,2241107,72070,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,72070,1786,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,89
91,8777,1786,231,1786,1390,1390,1,35,0,0,0,0,0,0,0,0,0,0,1,1,2241107,72180,2241107,72180,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,72180,1786,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,90
92,8778,1786,231,1786,1391,1391,1,33,0,0,0,0,0,0,0,0,0,0,1,1,2241107,72290,2241107,72290,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,72290,1786,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,91
93,8779,1786,231,1786,1392,1392,1,32,0,0,0,0,0,0,0,0,0,0,1,1,2241107,72400,2241107,72400,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241107,72400,1786,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,92
94,8780,1786,68,1786,1393,1393,1,33,0,0,0,0,0,0,0,0,0,0,1,1,2241108,72510,2241108,72510,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,72510,1786,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,93
95,8781,1786,22,1786,1394,1394,1,36,0,0,0,0,0,0,0,0,0,0,1,1,2241108,72620,2241108,72620,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,72620,1786,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,94
96,8782,1786,11,1786,1395,1395,1,38,0,0,0,0,0,0,0,0,0,0,1,1,2241108,72730,2241108,72730,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,72730,1786,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,95
97,8783,1786,11,1786,1396,1396,1,42,0,0,0,0,0,0,0,0,0,0,1,1,2241108,72840,2241108,72840,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,72840,1786,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,96
98,8784,1786,11,1786,1397,1397,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2241108,72950,2241108,72950,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,72950,1786,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,97
99,8785,1786,13,1786,1398,1398,1,39,0,0,0,0,0,0,0,0,0,0,1,1,2241108,73060,2241108,73060,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,73060,1786,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,98
100,8786,1786,13,1786,1399,1399,1,38,0,0,0,0,0,0,0,0,0,0,1,1,2241108,73170,2241108,73170,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241108,73170,1786,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,99
101,8787,1786,15,1786,1400,1400,1,38,0,0,0,0,0,0,0,0,0,0,1,1,2241109,73280,2241109,73280,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241109,73280,1786,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,100
1,8788,1787,60,1787,1300,1300,1,35,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62280,2240986,62280,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62280,1787,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
2,8789,1787,61,1787,1301,1301,1,34,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62390,2240986,62390,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62390,1787,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
3,8790,1787,5,1787,1302,1302,1,35,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62500,2240986,62500,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62500,1787,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2
4,8791,1787,6,1787,1303,1303,1,36,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62610,2240986,62610,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62610,1787,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3
5,8792,1787,6,1787,1304,1304,1,39,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62720,2240986,62720,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62720,1787,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4
6,8793,1787,15,1787,1305,1305,1,39,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62830,2240986,62830,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62830,1787,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5
7,8794,1787,8,1787,1306,1306,1,36,0,0,0,0,0,0,0,0,0,0,1,1,2240986,62940,2240986,62940,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,62940,1787,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6
8,8795,1787,17,1787,1307,1307,1,39,0,0,0,0,0,0,0,0,0,0,1,1,2240986,63050,2240986,63050,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240986,63050,1787,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,7
9,8796,1787,7,1787,1308,1308,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63160,2240987,63160,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63160,1787,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,8
10,8797,1787,7,1787,1309,1309,1,40,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63270,2240987,63270,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63270,1787,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9
11,8798,1787,7,1787,1310,1310,1,42,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63380,2240987,63380,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63380,1787,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,10
12,8799,1787,97,1787,1311,1311,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63490,2240987,63490,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63490,1787,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,11
13,8800,1787,99,1787,1312,1312,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63600,2240987,63600,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63600,1787,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12
14,8801,1787,99,1787,1313,1313,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63710,2240987,63710,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63710,1787,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,13
15,8802,1787,100,1787,1314,1314,1,40,0,0,0,0,0,0,0,0,0,0,1,1,2240987,63820,2240987,63820,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240987,63820,1787,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,14
16,8803,1787,100,1787,1315,1315,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240988,63930,2240988,63930,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,63930,1787,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,15
17,8804,1787,97,1787,1316,1316,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64040,2240988,64040,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64040,1787,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,16
18,8805,1787,98,1787,1317,1317,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64150,2240988,64150,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64150,1787,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17
19,8806,1787,99,1787,1318,1318,1,43,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64260,2240988,64260,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64260,1787,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,18
20,8807,1787,10,1787,1319,1319,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64370,2240988,64370,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64370,1787,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,19
21,8808,1787,11,1787,1320,1320,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64480,2240988,64480,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64480,1787,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,20
22,8809,1787,11,1787,1321,1321,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64590,2240988,64590,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64590,1787,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,21
23,8810,1787,12,1787,1322,1322,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240988,64700,2240988,64700,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240988,64700,1787,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,22
24,8811,1787,16,1787,1323,1323,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2240989,64810,2240989,64810,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,64810,1787,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,23
25,8812,1787,18,1787,1324,1324,1,43,0,0,0,0,0,0,0,0,0,0,1,1,2240989,64920,2240989,64920,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,64920,1787,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,24
26,8813,1787,1423,1787,1325,1325,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65030,2240989,65030,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65030,1787,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,25
27,8814,1787,1423,1787,1326,1326,1,40,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65140,2240989,65140,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65140,1787,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,26
28,8815,1787,1424,1787,1327,1327,1,40,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65250,2240989,65250,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65250,1787,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,27
29,8816,1787,1424,1787,1328,1328,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65360,2240989,65360,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65360,1787,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,28
30,8817,1787,1406,1787,1329,1329,1,41,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65470,2240989,65470,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65470,1787,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,29
31,8818,1787,1161,1787,1330,1330,1,43,0,0,0,0,0,0,0,0,0,0,1,1,2240989,65580,2240989,65580,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240989,65580,1787,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,30
32,8819,1787,1258,1787,1331,1331,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240990,65690,2240990,65690,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,65690,1787,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,31
33,8820,1787,1258,1787,1332,1332,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240990,65800,2240990,65800,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,65800,1787,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,32
34,8821,1787,1258,1787,1333,1333,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240990,65910,2240990,65910,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,65910,1787,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,33
35,8822,1787,1429,1787,1334,1334,1,46,0,0,0,0,0,0,0,0,0,0,1,1,2240990,66020,2240990,66020,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,66020,1787,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,34
36,8823,1787,1429,1787,1335,1335,1,46,0,0,0,0,0,0,0,0,0,0,1,1,2240990,66130,2240990,66130,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,66130,1787,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,35
37,8824,1787,1430,1787,1336,1336,1,46,0,0,0,0,0,0,0,0,0,0,1,1,2240990,66240,2240990,66240,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,66240,1787,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,36
38,8825,1787,1430,1787,1337,1337,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240990,66350,2240990,66350,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,66350,1787,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,37
39,8826,1787,1415,1787,1338,1338,1,43,0,0,0,0,0,0,0,0,0,0,1,1,2240990,66460,2240990,66460,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240990,66460,1787,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,38
40,8827,1787,1415,1787,1339,1339,1,43,0,0,0,0,0,0,0,0,0,0,1,1,2240991,66570,2240991,66570,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240991,66570,1787,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,39
41,8828,1787,1416,1787,1340,1340,1,44,0,0,0,0,0,0,0,0,0,0,1,1,2240991,66680,2240991,66680,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240991,66680,1787,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,40
42,8829,1787,1412,1787,1341,1341,1,46,0,0,0,0,0,0,0,0,0,0,1,1,2240991,66790,2240991,66790,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240991,66790,1787,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41
43,8830,1787,1412,1787,1342,1342,1,45,0,0,0,0,0,0,0,0,0,0,1,1,2240991,66900,2240991,66900,1,0,0,0,0,0,0,0,1000,0,1000,0,0,751,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240991,66900,1787,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,42
